trip_id,vendor_id,date_id,pickup_location_id,dropoff_location_id,payment_type_id,ratecode_id,passenger_count,trip_distance,fare_amount,total_amount,store_and_fwd_flag,trip_duration
630,1,20190101,234,233,1,1,1,2.0,10.0,13.55,NO,12
631,1,20190101,163,262,1,1,4,2.7,11.0,14.75,NO,13
632,1,20190101,262,238,1,1,2,2.4,11.0,14.75,NO,13
633,2,20190101,229,263,1,1,3,1.57,6.5,8.97,NO,5
634,2,20190101,262,75,2,1,3,1.74,7.0,8.3,NO,5
635,2,20190101,262,42,2,1,2,2.47,10.0,11.3,NO,10
636,1,20190101,144,112,2,1,2,4.1,15.0,16.3,NO,14
637,1,20190101,148,170,1,1,1,2.8,12.0,13.3,NO,11
638,1,20190101,170,107,1,1,1,0.8,6.5,9.75,NO,7
639,1,20190101,79,239,1,1,1,5.2,20.0,23.3,NO,25
640,2,20190101,170,239,1,1,2,4.03,23.5,31.0,NO,37
641,2,20190101,43,43,1,1,1,1.78,8.5,11.76,NO,8
642,2,20190101,238,237,1,1,1,1.56,8.0,11.16,NO,8
643,2,20190101,141,249,2,1,1,3.93,18.0,19.3,NO,25
644,1,20190101,249,107,1,1,2,1.8,10.5,14.15,NO,14
645,2,20190101,142,239,2,1,1,0.76,5.0,6.3,NO,3
646,2,20190101,239,234,2,1,2,4.38,18.5,19.8,NO,25
647,1,20190101,43,239,1,1,1,1.8,9.0,12.35,NO,10
648,1,20190101,239,24,1,1,1,1.4,5.5,8.5,NO,3
649,1,20190101,239,48,1,1,1,1.7,8.5,12.25,NO,10
650,2,20190101,41,41,1,1,5,2.1,10.0,13.56,NO,10
651,2,20190101,41,41,2,1,5,0.22,3.0,4.3,NO,1
652,2,20190101,41,41,2,1,5,5.05,18.5,19.8,NO,18
653,2,20190101,41,262,2,1,6,2.05,11.0,12.3,NO,13
654,1,20190101,138,225,1,1,1,9.3,30.0,37.55,NO,28
655,1,20190101,249,79,1,1,1,1.0,6.5,9.75,NO,7
656,1,20190101,79,48,2,1,1,3.3,18.5,19.8,NO,27
657,1,20190101,142,75,1,1,2,3.4,13.0,18.55,NO,14
658,1,20190101,236,141,1,1,1,0.8,5.0,9.3,NO,4
659,1,20190101,263,141,1,1,4,0.8,5.0,7.55,NO,4
660,1,20190101,141,239,2,1,2,1.6,7.5,8.8,NO,7
661,1,20190101,4,233,1,1,1,2.3,8.5,11.75,NO,9
662,1,20190101,238,87,2,1,2,8.6,26.5,27.8,NO,21
663,1,20190101,88,107,1,1,2,4.7,15.5,20.15,NO,13
664,1,20190101,236,238,1,1,1,0.8,5.0,7.56,YES,3
665,1,20190101,238,239,2,1,2,1.3,7.0,8.3,NO,6
666,1,20190101,239,50,2,1,2,1.3,7.5,8.8,NO,7
667,1,20190101,48,143,1,1,2,1.1,6.0,8.75,NO,5
668,1,20190101,142,239,2,1,1,1.0,6.5,7.8,NO,7
669,1,20190101,90,68,1,1,1,0.2,5.0,7.3,NO,5
670,1,20190101,90,107,2,1,1,1.1,11.0,12.3,NO,16
671,1,20190101,132,189,1,1,1,19.0,52.5,61.8,NO,33
672,1,20190101,170,79,1,1,1,2.0,8.5,10.78,NO,9
673,1,20190101,79,209,2,1,2,2.6,11.5,12.8,NO,12
674,1,20190101,209,231,1,1,2,0.8,7.0,9.3,NO,8
675,2,20190101,68,209,2,1,6,2.84,13.5,14.8,NO,19
676,1,20190101,79,196,2,1,1,8.9,26.5,27.8,NO,19
677,1,20190101,196,173,2,1,1,1.3,8.0,9.3,NO,9
678,1,20190101,75,75,2,1,3,0.1,3.0,4.3,NO,1
679,1,20190101,74,119,1,1,2,3.7,14.0,16.3,NO,14
680,1,20190101,142,244,1,1,1,6.0,19.5,24.95,NO,16
681,1,20190101,116,116,2,1,1,0.3,4.0,5.3,NO,2
682,1,20190101,152,75,2,1,1,2.7,13.0,14.3,NO,16
683,2,20190101,142,143,1,1,2,0.86,5.5,8.16,NO,5
684,2,20190101,142,141,1,1,2,1.37,6.5,9.36,NO,6
685,2,20190101,43,141,1,1,3,1.8,8.0,11.3,NO,8
686,2,20190101,237,263,1,1,3,1.45,6.5,9.36,NO,5
687,1,20190101,237,233,2,1,2,1.8,9.5,10.8,NO,11
688,1,20190101,170,230,2,1,4,0.8,9.0,10.3,NO,13
689,1,20190101,230,48,2,1,2,1.6,10.5,11.8,NO,15
690,2,20190101,158,50,1,1,1,2.61,10.0,15.18,NO,10
691,2,20190101,50,212,2,1,1,11.71,37.5,38.8,NO,38
692,2,20190101,166,141,1,1,1,3.74,14.0,18.36,NO,14
693,2,20190101,141,107,2,1,1,4.02,15.5,16.8,NO,15
694,2,20190101,107,137,1,1,1,0.76,5.5,8.16,NO,6
695,2,20190101,141,166,2,1,1,4.06,14.5,15.8,NO,15
696,2,20190101,161,234,1,1,1,1.5,13.0,15.73,NO,20
697,1,20190101,141,263,1,1,1,1.3,6.0,8.3,NO,4
698,1,20190101,262,236,1,1,1,0.6,5.0,7.55,NO,4
699,1,20190101,237,239,1,1,1,1.4,6.5,9.75,NO,6
700,1,20190101,239,143,1,1,1,0.8,6.0,7.3,NO,6
701,2,20190101,142,246,2,1,2,1.91,10.5,11.8,NO,14
702,2,20190101,246,263,1,1,2,3.71,15.5,17.64,NO,19
703,1,20190101,79,141,2,1,1,2.8,10.5,11.8,NO,10
704,1,20190101,141,90,1,1,2,3.2,27.0,29.3,NO,46
705,2,20190101,79,148,2,1,1,0.3,4.0,5.3,NO,2
706,2,20190101,148,79,1,1,1,1.12,6.5,9.36,NO,7
707,2,20190101,79,164,1,1,1,1.53,10.0,13.56,NO,14
708,1,20190101,237,236,2,1,1,1.3,6.0,7.3,NO,5
709,1,20190101,43,162,2,1,2,1.1,7.5,8.8,NO,9
710,2,20190101,48,225,2,1,5,9.28,41.0,42.3,NO,57
711,2,20190101,151,244,2,1,3,3.28,13.0,14.3,NO,12
712,1,20190101,230,143,1,1,1,1.9,11.0,15.35,NO,14
713,1,20190101,74,42,2,1,1,1.9,8.5,9.8,NO,8
714,1,20190101,238,48,1,1,2,2.1,8.5,9.8,NO,7
715,1,20190101,48,41,1,1,1,3.6,12.5,16.15,NO,11
716,1,20190101,239,137,1,1,1,4.2,17.0,18.3,NO,20
717,1,20190101,140,243,1,1,2,8.8,25.5,32.15,NO,17
718,1,20190101,244,41,1,1,2,3.2,13.0,17.15,NO,15
719,1,20190101,41,236,1,1,3,2.0,9.5,12.95,NO,10
720,2,20190101,249,143,1,1,1,3.7,15.5,20.16,NO,18
721,2,20190101,143,224,1,1,1,4.19,19.5,22.8,NO,27
722,2,20190101,239,151,1,1,2,1.01,6.0,8.76,NO,5
723,2,20190101,151,236,1,1,1,1.93,9.0,12.36,NO,9
724,2,20190101,161,263,2,1,2,1.96,8.0,9.3,NO,7
725,2,20190101,90,68,2,1,1,1.37,11.0,12.3,NO,16
726,2,20190101,161,48,2,1,2,3.02,20.0,21.3,NO,32
727,2,20190101,48,224,1,1,2,3.34,19.0,24.36,NO,29
728,1,20190101,233,79,2,1,1,2.9,13.0,14.3,NO,16
729,1,20190101,79,100,1,1,1,2.5,11.0,14.15,NO,13
730,1,20190101,107,230,1,1,1,2.4,17.0,22.85,NO,27
731,1,20190101,163,231,1,1,2,5.5,23.0,29.15,NO,31
732,2,20190101,263,229,1,1,1,1.68,7.0,9.63,NO,5
733,2,20190101,138,263,1,1,1,8.28,23.5,36.67,NO,1416
734,2,20190101,79,231,1,1,1,2.02,10.0,14.69,NO,11
735,2,20190101,231,141,1,1,1,8.08,25.5,32.16,NO,21
736,2,20190101,181,114,2,1,1,3.97,17.0,18.3,NO,20
737,2,20190101,114,162,1,1,1,2.85,15.5,20.16,NO,22
738,1,20190101,262,263,2,1,2,0.3,4.0,5.3,NO,2
739,1,20190101,263,107,1,1,1,4.3,16.0,20.75,NO,16
740,1,20190101,107,162,2,1,3,1.1,6.0,7.3,NO,5
741,1,20190101,132,36,1,1,1,11.2,33.0,41.15,NO,31
742,2,20190101,142,239,1,1,1,1.15,7.0,9.3,NO,7
743,2,20190101,239,162,2,1,1,2.51,10.5,11.8,NO,11
744,2,20190101,249,170,2,1,1,2.22,14.0,15.3,NO,21
745,2,20190101,233,162,1,1,1,0.78,5.5,8.16,NO,5
746,2,20190101,162,234,1,1,1,2.06,9.0,12.36,NO,10
747,2,20190101,50,68,1,1,1,2.24,9.5,12.0,NO,9
748,2,20190101,68,48,1,1,1,2.29,11.5,15.36,NO,13
749,2,20190101,50,113,1,1,1,3.17,15.0,19.56,NO,20
750,2,20190101,113,90,1,1,1,1.18,6.0,8.76,NO,5
751,1,20190101,249,90,1,1,2,0.7,4.5,7.5,NO,3
752,1,20190101,90,68,1,1,4,0.5,6.0,8.75,NO,7
753,1,20190101,68,238,2,1,1,3.8,16.5,17.8,NO,21
754,1,20190101,161,262,2,1,1,2.5,13.0,14.3,NO,17
755,2,20190101,132,74,1,2,2,17.61,52.0,70.27,NO,23
756,2,20190101,263,95,1,1,1,9.53,29.5,40.04,NO,26
757,1,20190101,48,186,2,1,1,1.5,8.0,9.3,NO,9
758,1,20190101,186,237,1,1,1,2.3,12.5,14.8,NO,18
759,1,20190101,237,236,2,1,1,1.2,6.0,7.3,NO,5
760,1,20190101,236,238,1,1,1,1.6,7.5,9.8,NO,7
761,2,20190101,114,237,2,1,1,4.83,21.0,22.3,NO,29
762,1,20190101,234,164,2,1,1,0.7,7.0,8.3,NO,9
763,1,20190101,234,143,1,1,1,2.6,17.5,23.5,NO,26
764,2,20190101,50,246,1,1,2,0.8,5.5,8.16,NO,5
765,1,20190101,262,236,1,1,2,0.8,6.5,8.97,NO,7
766,1,20190101,236,74,1,1,4,2.2,8.0,9.3,NO,6
767,1,20190101,74,116,1,1,2,2.7,12.5,16.55,NO,16
768,2,20190101,114,158,1,1,2,1.84,12.5,16.56,NO,18
769,2,20190101,158,148,1,1,2,3.26,17.0,21.96,NO,26
770,2,20190101,142,151,2,1,1,1.8,8.0,9.3,NO,7
771,2,20190101,151,166,1,1,1,0.56,4.5,6.96,NO,4
772,2,20190101,166,238,1,1,1,0.72,5.0,7.88,NO,4
773,2,20190101,238,170,2,1,1,4.03,16.0,17.3,NO,20
774,1,20190101,263,140,2,1,3,1.4,6.5,7.8,NO,5
775,1,20190101,141,75,1,1,1,1.9,7.5,10.56,NO,5
776,1,20190101,236,238,2,1,3,1.4,7.5,8.8,NO,7
777,1,20190101,43,238,1,1,2,0.8,5.0,7.55,NO,3
778,1,20190101,238,48,1,1,1,2.5,12.0,23.3,NO,14
779,2,20190101,90,246,2,1,2,0.57,8.0,9.3,NO,10
780,2,20190101,68,68,1,1,1,0.28,3.0,5.16,NO,1
781,2,20190101,158,90,1,1,1,0.95,6.0,8.76,NO,5
782,2,20190101,113,158,1,1,2,0.86,6.0,8.76,NO,6
783,2,20190101,50,263,1,1,1,4.1,16.5,20.65,NO,19
784,2,20190101,263,141,1,1,1,1.05,5.5,8.16,NO,3
785,2,20190101,234,186,1,1,1,0.99,6.0,8.8,NO,6
786,2,20181231,229,229,1,1,1,0.54,5.5,8.84,NO,5
787,2,20190101,263,236,2,1,2,0.74,5.5,6.8,NO,5
788,2,20190101,236,236,2,1,1,0.71,4.0,5.3,NO,2
789,1,20190101,7,146,2,1,1,1.0,5.5,6.8,NO,4
790,1,20190101,141,237,1,1,1,0.4,4.5,6.8,NO,3
791,1,20190101,237,237,2,1,1,0.7,5.0,6.3,NO,4
792,1,20190101,237,143,1,1,1,1.7,9.0,11.8,NO,11
793,1,20190101,143,50,1,1,1,0.7,5.0,7.55,NO,4
794,1,20190101,211,4,1,1,1,1.5,8.5,12.25,NO,9
795,1,20190101,4,261,1,1,1,3.9,13.0,17.15,NO,9
796,1,20190101,261,79,1,1,2,2.5,13.0,17.15,NO,16
797,1,20190101,237,236,1,1,1,1.2,5.5,8.15,NO,3
798,1,20190101,236,162,1,1,1,1.3,5.5,8.8,NO,3
799,1,20190101,162,50,2,1,1,2.5,16.5,17.8,NO,26
800,1,20190101,90,50,1,1,1,1.6,11.0,13.53,NO,15
801,1,20190101,50,249,1,1,1,3.1,15.5,20.15,NO,22
802,1,20190101,249,90,2,1,2,0.5,4.5,5.8,NO,3
803,2,20190101,229,140,1,1,1,2.69,10.0,13.56,NO,10
804,2,20190101,262,262,1,1,2,1.89,9.0,13.39,NO,10
805,2,20190101,148,79,1,1,1,0.89,5.5,8.16,NO,5
806,2,20190101,79,158,1,1,1,1.45,9.5,12.96,NO,12
807,1,20190101,164,79,2,1,4,1.7,9.5,10.8,NO,12
808,1,20190101,137,141,1,1,1,2.0,8.0,11.15,NO,7
809,1,20190101,141,83,2,1,1,5.9,18.5,19.8,NO,13
810,2,20190101,158,114,2,1,1,0.51,6.0,7.3,NO,7
811,2,20190101,158,249,1,1,1,0.9,5.5,8.5,NO,5
812,2,20190101,114,163,1,1,1,3.12,19.0,20.3,NO,29
813,1,20190101,90,249,1,1,0,0.7,6.0,8.3,NO,6
814,1,20190101,249,249,1,1,1,0.6,5.5,7.48,NO,5
815,1,20190101,158,48,1,1,1,2.6,14.0,18.35,NO,19
816,1,20190101,166,24,2,1,1,1.0,6.0,7.3,NO,5
817,1,20190101,43,262,1,1,1,1.7,9.0,11.05,NO,10
818,1,20190101,236,239,1,1,2,1.5,8.0,10.3,NO,8
819,1,20190101,158,148,1,1,1,2.2,10.5,12.98,NO,12
820,1,20190101,148,141,1,1,1,5.1,19.5,24.95,NO,20
821,1,20190101,141,236,1,1,1,0.8,4.5,6.95,NO,3
822,2,20190101,236,263,1,1,1,0.55,4.5,7.54,NO,3
823,2,20190101,263,68,2,1,1,4.82,20.0,21.3,NO,27
824,2,20190101,68,41,2,1,1,6.06,24.5,25.8,NO,30
825,2,20190101,234,170,1,1,1,1.11,7.5,9.8,NO,9
826,2,20190101,164,231,2,1,1,3.29,13.5,14.8,NO,17
827,2,20190101,231,211,1,1,1,0.67,4.5,6.96,NO,3
828,2,20190101,125,113,1,1,1,0.75,4.5,7.54,NO,2
829,2,20190101,90,79,1,1,1,1.12,7.0,9.96,NO,8
830,1,20190101,226,122,2,1,1,8.8,27.5,28.8,NO,67
831,2,20190101,262,137,2,1,1,3.14,12.0,13.3,NO,12
832,2,20190101,249,158,1,1,1,0.36,4.5,10.8,NO,4
833,2,20190101,249,68,1,1,1,0.4,3.5,5.8,NO,2
834,2,20190101,234,234,2,1,1,0.84,8.0,9.3,NO,10
835,2,20190101,234,137,1,1,1,1.47,10.0,12.3,NO,13
836,2,20190101,246,246,1,1,2,0.99,5.5,8.5,NO,4
837,2,20190101,246,193,2,1,2,6.81,25.0,26.3,NO,29
838,2,20190101,137,79,1,1,1,0.83,6.0,8.76,NO,6
839,2,20190101,79,107,1,1,1,0.8,4.5,7.54,NO,3
840,1,20190101,48,235,2,1,2,8.8,26.0,27.3,NO,20
841,1,20190101,244,68,2,1,1,8.0,27.0,28.3,NO,25
842,2,20190101,140,236,2,1,2,0.61,4.0,5.3,NO,1
843,2,20190101,238,249,1,1,2,6.18,21.0,27.88,NO,20
844,2,20190101,158,68,1,1,2,0.77,4.5,7.25,NO,3
845,2,20190101,75,140,1,1,2,2.3,9.5,12.96,NO,9
846,2,20190101,237,244,2,1,2,6.37,21.5,22.8,NO,24
847,1,20190101,132,133,1,1,4,16.6,48.0,56.3,NO,37
848,2,20190101,236,263,2,1,1,0.43,4.0,5.3,NO,2
849,2,20190101,237,90,1,1,1,3.47,17.5,21.62,NO,25
850,2,20190101,90,231,2,1,2,1.67,8.5,9.8,NO,9
851,2,20190101,231,231,1,1,2,0.55,4.0,6.36,NO,2
852,2,20190101,170,90,2,1,1,0.95,11.0,12.3,NO,16
853,2,20190101,68,232,2,1,1,2.61,15.0,16.3,NO,22
854,2,20190101,236,236,1,1,2,0.69,5.0,7.24,NO,3
855,2,20190101,262,13,2,1,3,8.39,25.0,26.3,NO,17
856,2,20190101,125,114,1,1,2,0.78,4.5,7.54,NO,3
857,1,20190101,137,224,2,1,2,0.8,4.5,5.8,NO,3
858,1,20190101,79,79,1,1,1,0.3,4.0,6.6,NO,2
859,1,20190101,79,79,1,1,2,0.7,5.0,7.55,NO,4
860,1,20190101,79,231,1,1,2,1.4,8.0,11.15,YES,9
861,1,20190101,144,170,1,1,4,2.2,10.0,16.3,NO,11
862,1,20190101,48,170,2,1,1,2.1,13.0,14.3,NO,20
863,1,20190101,170,231,2,1,1,3.4,15.5,16.8,NO,21
864,2,20181231,161,151,1,1,4,3.47,12.0,15.96,NO,10
865,2,20190101,238,151,1,1,4,0.55,5.0,8.19,NO,4
866,2,20190101,238,141,2,1,5,2.3,11.0,12.3,NO,12
867,2,20190101,141,144,1,1,5,5.89,20.5,25.8,NO,20
868,2,20190101,79,148,1,1,1,1.05,6.0,8.76,NO,5
869,2,20190101,148,137,2,1,1,1.91,8.5,9.8,NO,8
870,1,20190101,48,209,2,1,1,6.0,25.0,26.3,NO,32
871,2,20190101,132,28,2,1,1,7.08,20.5,21.8,NO,13
872,1,20190101,143,237,1,1,2,1.7,9.5,12.8,NO,12
873,2,20190101,234,170,1,1,1,0.65,6.0,8.3,NO,6
874,2,20190101,50,68,2,1,1,1.13,11.0,12.3,NO,18
875,2,20190101,161,236,2,1,3,2.73,13.5,14.8,NO,16
876,2,20190101,162,229,1,1,3,0.33,3.5,5.8,NO,1
877,2,20190101,161,37,2,1,1,8.3,31.0,38.06,NO,37
878,1,20190101,144,237,1,1,4,3.8,20.0,25.56,NO,31
879,1,20190101,237,236,1,1,3,1.8,8.0,11.6,NO,7
880,2,20190101,68,100,1,1,2,2.44,20.5,28.34,NO,33
881,2,20190101,113,249,1,1,1,0.75,6.0,8.4,NO,6
882,2,20190101,249,249,1,1,1,1.1,7.5,10.56,NO,8
883,2,20190101,141,166,2,1,2,3.29,12.5,13.8,NO,13
884,2,20190101,24,262,1,1,1,3.06,12.5,13.8,NO,14
885,1,20190101,114,114,1,1,1,0.9,6.0,8.75,NO,6
886,1,20190101,114,246,1,1,1,2.4,14.5,18.95,NO,19
887,1,20190101,68,75,2,1,2,5.7,20.0,21.3,NO,23
888,1,20190101,45,48,1,1,2,4.7,25.0,31.55,NO,39
889,1,20190101,48,229,2,1,4,4.3,24.5,25.8,NO,38
890,1,20190101,231,79,1,1,1,1.7,8.0,11.15,NO,8
891,1,20190101,231,112,1,1,1,5.8,18.5,23.75,NO,14
892,2,20190101,79,87,2,1,1,3.48,14.0,15.3,NO,17
893,1,20190101,234,161,1,1,2,1.6,11.5,12.8,NO,16
894,1,20190101,113,229,1,1,2,2.5,12.0,13.97,NO,16
895,1,20190101,141,263,2,1,2,0.9,5.0,6.3,NO,3
896,1,20190101,263,262,1,1,1,0.6,4.5,6.8,NO,4
897,2,20190101,141,43,1,1,1,2.27,9.5,13.3,NO,9
898,2,20190101,236,236,1,1,3,0.58,4.5,7.54,NO,3
899,2,20190101,236,263,2,1,1,1.07,6.5,7.8,NO,7
900,2,20190101,114,170,1,1,1,2.31,11.5,15.36,NO,15
901,2,20190101,162,142,2,1,1,1.93,11.0,12.3,NO,13
902,2,20190101,142,116,1,1,1,3.68,15.5,21.84,NO,19
903,2,20190101,249,100,2,1,4,2.39,19.5,20.8,NO,31
904,2,20190101,68,239,1,1,4,3.07,14.5,19.75,NO,20
905,1,20190101,238,238,1,1,1,0.5,4.0,6.35,NO,2
906,1,20190101,238,239,2,1,1,1.1,6.5,7.8,NO,6
907,1,20190101,239,238,1,1,1,0.9,5.0,7.55,NO,2
908,1,20190101,238,239,2,1,1,1.2,6.0,7.3,NO,4
909,1,20190101,239,238,2,1,1,1.2,6.5,7.8,NO,5
910,1,20190101,238,143,2,1,1,1.3,6.0,7.3,NO,4
911,2,20190101,263,143,1,1,1,2.41,11.0,16.3,NO,12
912,2,20190101,143,173,2,1,1,7.53,26.5,27.8,NO,31
913,2,20190101,170,229,2,1,1,1.61,9.0,10.3,NO,10
914,2,20190101,229,142,2,1,1,2.38,11.5,12.8,NO,14
915,2,20190101,68,228,1,1,1,9.81,31.5,42.64,NO,29
916,2,20190101,228,226,1,1,1,14.06,51.0,52.3,NO,68
917,2,20190101,163,162,1,1,4,0.9,7.0,10.79,NO,8
918,2,20190101,236,232,1,1,4,5.87,19.0,23.34,NO,18
919,2,20190101,138,181,2,1,2,13.47,37.0,38.3,NO,20
920,2,20190101,261,79,2,1,2,3.87,13.0,14.3,NO,11
921,2,20190101,263,140,2,1,1,0.9,5.0,6.3,NO,4
922,2,20190101,140,229,2,1,1,1.1,6.5,7.8,NO,6
923,2,20190101,162,161,1,1,1,0.56,6.5,9.36,NO,8
924,2,20190101,230,50,1,1,1,1.78,15.0,18.3,NO,24
925,1,20190101,231,79,1,1,2,1.5,9.0,11.3,NO,11
926,1,20190101,235,42,1,1,2,3.2,13.5,14.8,NO,16
927,1,20190101,237,48,1,1,3,2.9,15.0,19.55,NO,20
928,1,20190101,144,232,2,1,1,1.1,7.0,8.3,NO,7
929,1,20190101,79,263,2,1,2,4.6,16.5,17.8,NO,19
930,1,20190101,263,140,1,1,1,1.0,6.5,8.8,NO,6
931,1,20190101,132,147,2,1,1,17.7,48.0,55.06,NO,30
932,1,20190101,162,170,1,1,1,0.7,6.0,11.3,NO,7
933,1,20190101,164,170,1,1,3,0.8,5.5,8.15,NO,5
934,2,20190101,237,162,2,1,2,0.74,5.0,6.3,NO,3
935,2,20190101,87,162,1,1,2,5.28,17.0,21.96,NO,13
936,2,20190101,170,162,2,1,3,0.73,6.0,7.3,NO,6
937,2,20190101,137,137,2,1,3,0.31,3.5,4.8,NO,1
938,2,20190101,137,68,2,1,2,1.71,12.5,13.8,NO,1436
939,2,20190101,265,265,1,5,1,0.34,160.0,185.3,NO,0
940,2,20190101,162,238,1,1,1,2.51,10.0,12.8,NO,9
941,2,20190101,43,236,2,1,1,0.93,5.5,6.8,NO,4
942,2,20190101,236,165,2,1,2,16.48,48.0,49.3,NO,1423
943,2,20190101,113,137,2,1,1,1.94,10.5,11.8,NO,13
944,2,20190101,137,45,1,1,1,4.14,14.5,20.8,NO,12
945,2,20190101,144,232,1,1,1,1.11,8.0,11.16,NO,10
946,2,20190101,79,198,2,1,1,6.23,27.0,28.3,NO,38
947,2,20190101,79,148,2,1,4,0.49,4.5,5.8,NO,3
